,target_code,filepath,set
724,SCC,..\datasets\PAD-UFES-20\images\PAT_537_1014_961.png,train
725,ACK,..\datasets\PAD-UFES-20\images\PAT_388_4500_67.png,train
727,BCC,..\datasets\PAD-UFES-20\images\PAT_382_776_986.png,train
728,ACK,..\datasets\PAD-UFES-20\images\PAT_735_1391_683.png,valid
729,BCC,..\datasets\PAD-UFES-20\images\PAT_221_339_951.png,train
730,NEV,..\datasets\PAD-UFES-20\images\PAT_1591_2648_855.png,train
731,NEV,..\datasets\PAD-UFES-20\images\PAT_286_1459_666.png,train
732,ACK,..\datasets\PAD-UFES-20\images\PAT_1065_278_954.png,train
733,SCC,..\datasets\PAD-UFES-20\images\PAT_924_1757_704.png,valid
734,ACK,..\datasets\PAD-UFES-20\images\PAT_846_1607_895.png,train
735,BCC,..\datasets\PAD-UFES-20\images\PAT_168_262_74.png,train
736,ACK,..\datasets\PAD-UFES-20\images\PAT_1171_615_468.png,train
737,NEV,..\datasets\PAD-UFES-20\images\PAT_1477_1660_226.png,train
738,BCC,..\datasets\PAD-UFES-20\images\PAT_776_1466_241.png,train
739,BCC,..\datasets\PAD-UFES-20\images\PAT_356_735_568.png,train
740,MEL,..\datasets\PAD-UFES-20\images\PAT_109_868_113.png,train
741,ACK,..\datasets\PAD-UFES-20\images\PAT_755_1430_681.png,train
742,SCC,..\datasets\PAD-UFES-20\images\PAT_549_1043_36.png,train
743,NEV,..\datasets\PAD-UFES-20\images\PAT_917_1735_936.png,train
744,ACK,..\datasets\PAD-UFES-20\images\PAT_1074_322_242.png,train
745,ACK,..\datasets\PAD-UFES-20\images\PAT_2034_4268_141.png,train
746,BCC,..\datasets\PAD-UFES-20\images\PAT_8_15_820.png,test
747,BCC,..\datasets\PAD-UFES-20\images\PAT_86_1109_164.png,train
748,BCC,..\datasets\PAD-UFES-20\images\PAT_540_1016_644.png,train
749,SEK,..\datasets\PAD-UFES-20\images\PAT_166_3672_759.png,train
750,ACK,..\datasets\PAD-UFES-20\images\PAT_749_1415_164.png,train
751,ACK,..\datasets\PAD-UFES-20\images\PAT_1402_1377_799.png,valid
752,ACK,..\datasets\PAD-UFES-20\images\PAT_1479_1669_376.png,train
753,BCC,..\datasets\PAD-UFES-20\images\PAT_744_1405_742.png,train
754,SEK,..\datasets\PAD-UFES-20\images\PAT_1942_3917_379.png,train
755,SCC,..\datasets\PAD-UFES-20\images\PAT_677_1349_851.png,train
756,ACK,..\datasets\PAD-UFES-20\images\PAT_71_108_56.png,train
757,BCC,..\datasets\PAD-UFES-20\images\PAT_337_706_944.png,train
758,BCC,..\datasets\PAD-UFES-20\images\PAT_388_787_818.png,train
759,ACK,..\datasets\PAD-UFES-20\images\PAT_287_440_729.png,train
760,SEK,..\datasets\PAD-UFES-20\images\PAT_1764_3335_803.png,valid
761,SCC,..\datasets\PAD-UFES-20\images\PAT_771_1489_345.png,train
762,BCC,..\datasets\PAD-UFES-20\images\PAT_814_1532_265.png,train
763,ACK,..\datasets\PAD-UFES-20\images\PAT_2021_4180_381.png,test
764,SEK,..\datasets\PAD-UFES-20\images\PAT_419_2768_910.png,train
765,SCC,..\datasets\PAD-UFES-20\images\PAT_664_1263_781.png,valid
766,NEV,..\datasets\PAD-UFES-20\images\PAT_1591_2648_723.png,train
767,SEK,..\datasets\PAD-UFES-20\images\PAT_1641_2886_284.png,train
768,ACK,..\datasets\PAD-UFES-20\images\PAT_1322_1137_201.png,train
769,BCC,..\datasets\PAD-UFES-20\images\PAT_413_819_550.png,train
770,SEK,..\datasets\PAD-UFES-20\images\PAT_1404_1393_540.png,train
771,BCC,..\datasets\PAD-UFES-20\images\PAT_253_384_607.png,train
772,BCC,..\datasets\PAD-UFES-20\images\PAT_837_1582_714.png,train
773,BCC,..\datasets\PAD-UFES-20\images\PAT_522_986_800.png,train
774,BCC,..\datasets\PAD-UFES-20\images\PAT_53_1370_288.png,train
775,BCC,..\datasets\PAD-UFES-20\images\PAT_938_1789_693.png,train
776,BCC,..\datasets\PAD-UFES-20\images\PAT_854_1635_103.png,train
777,ACK,..\datasets\PAD-UFES-20\images\PAT_1690_3082_117.png,test
778,ACK,..\datasets\PAD-UFES-20\images\PAT_595_1142_142.png,train
779,ACK,..\datasets\PAD-UFES-20\images\PAT_1993_4077_139.png,train
780,BCC,..\datasets\PAD-UFES-20\images\PAT_835_1578_592.png,train
781,ACK,..\datasets\PAD-UFES-20\images\PAT_492_1784_50.png,valid
782,ACK,..\datasets\PAD-UFES-20\images\PAT_492_4723_890.png,valid
783,ACK,..\datasets\PAD-UFES-20\images\PAT_528_992_124.png,train
784,BCC,..\datasets\PAD-UFES-20\images\PAT_709_1331_253.png,train
785,SEK,..\datasets\PAD-UFES-20\images\PAT_1392_1352_778.png,train
786,ACK,..\datasets\PAD-UFES-20\images\PAT_1547_4232_115.png,train
787,ACK,..\datasets\PAD-UFES-20\images\PAT_184_284_721.png,train
788,BCC,..\datasets\PAD-UFES-20\images\PAT_640_1210_293.png,train
789,ACK,..\datasets\PAD-UFES-20\images\PAT_1067_284_533.png,train
790,SEK,..\datasets\PAD-UFES-20\images\PAT_354_1814_619.png,train
791,ACK,..\datasets\PAD-UFES-20\images\PAT_1708_3153_799.png,train
792,ACK,..\datasets\PAD-UFES-20\images\PAT_224_1340_142.png,valid
793,BCC,..\datasets\PAD-UFES-20\images\PAT_198_302_44.png,train
794,BCC,..\datasets\PAD-UFES-20\images\PAT_407_810_390.png,test
795,BCC,..\datasets\PAD-UFES-20\images\PAT_63_99_189.png,train
796,BCC,..\datasets\PAD-UFES-20\images\PAT_138_205_296.png,train
797,BCC,..\datasets\PAD-UFES-20\images\PAT_90_138_369.png,valid
798,NEV,..\datasets\PAD-UFES-20\images\PAT_297_4307_924.png,train
799,SEK,..\datasets\PAD-UFES-20\images\PAT_1439_1522_211.png,train
800,SCC,..\datasets\PAD-UFES-20\images\PAT_705_1326_82.png,train
801,ACK,..\datasets\PAD-UFES-20\images\PAT_1805_3477_772.png,train
802,NEV,..\datasets\PAD-UFES-20\images\PAT_1273_953_510.png,train
803,ACK,..\datasets\PAD-UFES-20\images\PAT_715_4073_115.png,valid
804,ACK,..\datasets\PAD-UFES-20\images\PAT_1572_2495_335.png,valid
805,BCC,..\datasets\PAD-UFES-20\images\PAT_68_105_871.png,test
806,NEV,..\datasets\PAD-UFES-20\images\PAT_577_1107_61.png,train
807,ACK,..\datasets\PAD-UFES-20\images\PAT_1506_1735_733.png,train
808,BCC,..\datasets\PAD-UFES-20\images\PAT_154_237_625.png,train
809,SEK,..\datasets\PAD-UFES-20\images\PAT_1252_866_852.png,train
810,ACK,..\datasets\PAD-UFES-20\images\PAT_1689_3075_38.png,train
811,ACK,..\datasets\PAD-UFES-20\images\PAT_1415_1439_295.png,train
812,BCC,..\datasets\PAD-UFES-20\images\PAT_63_99_736.png,train
813,BCC,..\datasets\PAD-UFES-20\images\PAT_464_899_646.png,train
814,BCC,..\datasets\PAD-UFES-20\images\PAT_330_695_90.png,train
815,ACK,..\datasets\PAD-UFES-20\images\PAT_1707_3148_835.png,train
816,SEK,..\datasets\PAD-UFES-20\images\PAT_181_832_158.png,valid
817,ACK,..\datasets\PAD-UFES-20\images\PAT_961_1818_992.png,train
818,BCC,..\datasets\PAD-UFES-20\images\PAT_126_191_304.png,train
819,BCC,..\datasets\PAD-UFES-20\images\PAT_683_1296_237.png,train
820,ACK,..\datasets\PAD-UFES-20\images\PAT_108_424_944.png,train
821,BCC,..\datasets\PAD-UFES-20\images\PAT_558_1072_486.png,train
822,ACK,..\datasets\PAD-UFES-20\images\PAT_834_4490_317.png,train
823,NEV,..\datasets\PAD-UFES-20\images\PAT_1503_1728_65.png,train
824,BCC,..\datasets\PAD-UFES-20\images\PAT_927_1759_749.png,train
825,BCC,..\datasets\PAD-UFES-20\images\PAT_97_151_503.png,train
826,BCC,..\datasets\PAD-UFES-20\images\PAT_876_1664_579.png,train
827,BCC,..\datasets\PAD-UFES-20\images\PAT_690_1309_217.png,train
828,BCC,..\datasets\PAD-UFES-20\images\PAT_122_185_957.png,train
829,NEV,..\datasets\PAD-UFES-20\images\PAT_1881_3717_785.png,train
830,MEL,..\datasets\PAD-UFES-20\images\PAT_884_1683_538.png,test
831,ACK,..\datasets\PAD-UFES-20\images\PAT_2011_4141_862.png,train
832,BCC,..\datasets\PAD-UFES-20\images\PAT_463_897_440.png,train
833,ACK,..\datasets\PAD-UFES-20\images\PAT_824_1561_796.png,train
834,SEK,..\datasets\PAD-UFES-20\images\PAT_1586_2624_615.png,train
835,SCC,..\datasets\PAD-UFES-20\images\PAT_859_1638_598.png,test
836,BCC,..\datasets\PAD-UFES-20\images\PAT_535_1011_567.png,train
837,NEV,..\datasets\PAD-UFES-20\images\PAT_793_1512_382.png,valid
838,BCC,..\datasets\PAD-UFES-20\images\PAT_153_233_45.png,valid
839,ACK,..\datasets\PAD-UFES-20\images\PAT_1736_3246_166.png,train
840,SCC,..\datasets\PAD-UFES-20\images\PAT_338_709_306.png,train
841,BCC,..\datasets\PAD-UFES-20\images\PAT_950_1804_64.png,test
842,ACK,..\datasets\PAD-UFES-20\images\PAT_246_377_159.png,train
843,BCC,..\datasets\PAD-UFES-20\images\PAT_796_1509_459.png,train
844,ACK,..\datasets\PAD-UFES-20\images\PAT_1608_2720_196.png,train
845,SEK,..\datasets\PAD-UFES-20\images\PAT_819_1541_727.png,train
846,NEV,..\datasets\PAD-UFES-20\images\PAT_621_3591_171.png,test
847,BCC,..\datasets\PAD-UFES-20\images\PAT_16_24_691.png,valid
848,SCC,..\datasets\PAD-UFES-20\images\PAT_834_1572_973.png,train
849,NEV,..\datasets\PAD-UFES-20\images\PAT_72_110_647.png,valid
850,BCC,..\datasets\PAD-UFES-20\images\PAT_152_230_934.png,train
851,ACK,..\datasets\PAD-UFES-20\images\PAT_356_4511_960.png,train
852,NEV,..\datasets\PAD-UFES-20\images\PAT_1388_3513_146.png,train
853,ACK,..\datasets\PAD-UFES-20\images\PAT_1406_1397_669.png,test
854,BCC,..\datasets\PAD-UFES-20\images\PAT_75_114_73.png,valid
855,BCC,..\datasets\PAD-UFES-20\images\PAT_50_76_296.png,valid
856,SCC,..\datasets\PAD-UFES-20\images\PAT_600_1141_988.png,train
857,BCC,..\datasets\PAD-UFES-20\images\PAT_624_1180_803.png,train
859,NEV,..\datasets\PAD-UFES-20\images\PAT_1770_3344_274.png,train
860,BCC,..\datasets\PAD-UFES-20\images\PAT_362_744_283.png,train
861,NEV,..\datasets\PAD-UFES-20\images\PAT_198_853_778.png,train
862,SEK,..\datasets\PAD-UFES-20\images\PAT_649_1233_229.png,train
863,BCC,..\datasets\PAD-UFES-20\images\PAT_386_1554_362.png,train
864,NEV,..\datasets\PAD-UFES-20\images\PAT_641_1211_321.png,train
865,ACK,..\datasets\PAD-UFES-20\images\PAT_966_1826_587.png,test
866,SEK,..\datasets\PAD-UFES-20\images\PAT_1521_1778_763.png,train
867,SCC,..\datasets\PAD-UFES-20\images\PAT_800_1514_512.png,train
868,SEK,..\datasets\PAD-UFES-20\images\PAT_1618_2771_628.png,train
869,BCC,..\datasets\PAD-UFES-20\images\PAT_601_1147_943.png,test
870,BCC,..\datasets\PAD-UFES-20\images\PAT_994_1866_913.png,test
871,SCC,..\datasets\PAD-UFES-20\images\PAT_277_426_825.png,train
872,BCC,..\datasets\PAD-UFES-20\images\PAT_557_1058_309.png,train
873,BCC,..\datasets\PAD-UFES-20\images\PAT_67_104_730.png,train
874,NEV,..\datasets\PAD-UFES-20\images\PAT_403_804_994.png,train
875,NEV,..\datasets\PAD-UFES-20\images\PAT_465_901_106.png,train
876,ACK,..\datasets\PAD-UFES-20\images\PAT_526_3205_611.png,train
877,ACK,..\datasets\PAD-UFES-20\images\PAT_1414_1431_754.png,test
878,ACK,..\datasets\PAD-UFES-20\images\PAT_1130_501_181.png,train
879,BCC,..\datasets\PAD-UFES-20\images\PAT_841_1603_667.png,test
880,ACK,..\datasets\PAD-UFES-20\images\PAT_1022_115_132.png,train
881,ACK,..\datasets\PAD-UFES-20\images\PAT_1020_111_593.png,test
882,SEK,..\datasets\PAD-UFES-20\images\PAT_1709_3159_144.png,train
883,NEV,..\datasets\PAD-UFES-20\images\PAT_1735_3242_27.png,train
884,BCC,..\datasets\PAD-UFES-20\images\PAT_926_1758_714.png,train
885,BCC,..\datasets\PAD-UFES-20\images\PAT_154_235_162.png,train
886,ACK,..\datasets\PAD-UFES-20\images\PAT_831_1570_637.png,train
887,NEV,..\datasets\PAD-UFES-20\images\PAT_1249_862_658.png,train
889,SCC,..\datasets\PAD-UFES-20\images\PAT_183_283_602.png,valid
890,BCC,..\datasets\PAD-UFES-20\images\PAT_764_1448_499.png,train
891,SCC,..\datasets\PAD-UFES-20\images\PAT_934_1778_140.png,train
892,ACK,..\datasets\PAD-UFES-20\images\PAT_1531_1800_683.png,train
893,NEV,..\datasets\PAD-UFES-20\images\PAT_2144_4738_120.png,valid
894,ACK,..\datasets\PAD-UFES-20\images\PAT_1370_1274_515.png,train
895,BCC,..\datasets\PAD-UFES-20\images\PAT_251_382_164.png,valid
896,ACK,..\datasets\PAD-UFES-20\images\PAT_862_1643_386.png,valid
897,SEK,..\datasets\PAD-UFES-20\images\PAT_1418_1447_360.png,valid
898,SCC,..\datasets\PAD-UFES-20\images\PAT_56_86_802.png,train
899,NEV,..\datasets\PAD-UFES-20\images\PAT_2103_4581_72.png,train
900,NEV,..\datasets\PAD-UFES-20\images\PAT_1846_3622_35.png,train
901,ACK,..\datasets\PAD-UFES-20\images\PAT_1365_1253_912.png,train
902,ACK,..\datasets\PAD-UFES-20\images\PAT_1509_1742_422.png,train
903,SEK,..\datasets\PAD-UFES-20\images\PAT_625_1184_994.png,train
904,ACK,..\datasets\PAD-UFES-20\images\PAT_522_985_991.png,train
905,BCC,..\datasets\PAD-UFES-20\images\PAT_43_1017_483.png,valid
906,NEV,..\datasets\PAD-UFES-20\images\PAT_1349_1229_828.png,train
907,ACK,..\datasets\PAD-UFES-20\images\PAT_1374_1284_208.png,valid
908,BCC,..\datasets\PAD-UFES-20\images\PAT_609_1159_932.png,train
909,ACK,..\datasets\PAD-UFES-20\images\PAT_1090_376_384.png,train
910,ACK,..\datasets\PAD-UFES-20\images\PAT_370_2558_175.png,test
911,ACK,..\datasets\PAD-UFES-20\images\PAT_225_345_903.png,train
912,ACK,..\datasets\PAD-UFES-20\images\PAT_1371_1276_145.png,test
913,ACK,..\datasets\PAD-UFES-20\images\PAT_71_108_617.png,train
914,BCC,..\datasets\PAD-UFES-20\images\PAT_475_913_874.png,train
915,NEV,..\datasets\PAD-UFES-20\images\PAT_1273_952_89.png,train
916,ACK,..\datasets\PAD-UFES-20\images\PAT_1712_3173_684.png,train
917,BCC,..\datasets\PAD-UFES-20\images\PAT_212_327_532.png,train
918,SEK,..\datasets\PAD-UFES-20\images\PAT_1340_1208_931.png,train
919,SEK,..\datasets\PAD-UFES-20\images\PAT_1420_1460_951.png,train
920,SCC,..\datasets\PAD-UFES-20\images\PAT_935_1786_482.png,test
921,BCC,..\datasets\PAD-UFES-20\images\PAT_258_397_198.png,train
922,BCC,..\datasets\PAD-UFES-20\images\PAT_168_260_654.png,train
923,NEV,..\datasets\PAD-UFES-20\images\PAT_439_2887_834.png,train
924,BCC,..\datasets\PAD-UFES-20\images\PAT_596_1146_294.png,test
925,BCC,..\datasets\PAD-UFES-20\images\PAT_314_672_909.png,test
926,BCC,..\datasets\PAD-UFES-20\images\PAT_255_388_231.png,valid
927,SCC,..\datasets\PAD-UFES-20\images\PAT_809_1527_202.png,train
928,BCC,..\datasets\PAD-UFES-20\images\PAT_224_343_782.png,valid
929,BCC,..\datasets\PAD-UFES-20\images\PAT_959_1813_1000.png,train
930,ACK,..\datasets\PAD-UFES-20\images\PAT_1551_1889_948.png,train
931,SEK,..\datasets\PAD-UFES-20\images\PAT_1944_3921_281.png,valid
932,ACK,..\datasets\PAD-UFES-20\images\PAT_1741_3273_34.png,train
933,ACK,..\datasets\PAD-UFES-20\images\PAT_1065_276_231.png,train
934,ACK,..\datasets\PAD-UFES-20\images\PAT_2034_4269_670.png,train
935,SCC,..\datasets\PAD-UFES-20\images\PAT_448_875_81.png,train
936,BCC,..\datasets\PAD-UFES-20\images\PAT_773_1459_554.png,valid
937,SEK,..\datasets\PAD-UFES-20\images\PAT_1415_1437_527.png,train
938,NEV,..\datasets\PAD-UFES-20\images\PAT_1735_3241_207.png,train
939,SEK,..\datasets\PAD-UFES-20\images\PAT_2053_4360_281.png,train
940,BCC,..\datasets\PAD-UFES-20\images\PAT_90_139_57.png,valid
941,BCC,..\datasets\PAD-UFES-20\images\PAT_827_1598_85.png,valid
942,SEK,..\datasets\PAD-UFES-20\images\PAT_1780_3380_542.png,train
943,SEK,..\datasets\PAD-UFES-20\images\PAT_1529_1798_206.png,test
944,BCC,..\datasets\PAD-UFES-20\images\PAT_954_1808_415.png,valid
945,NEV,..\datasets\PAD-UFES-20\images\PAT_471_909_394.png,train
946,NEV,..\datasets\PAD-UFES-20\images\PAT_1288_1003_553.png,train
947,BCC,..\datasets\PAD-UFES-20\images\PAT_337_706_598.png,train
948,ACK,..\datasets\PAD-UFES-20\images\PAT_817_4471_179.png,train
949,ACK,..\datasets\PAD-UFES-20\images\PAT_1892_3760_713.png,valid
950,NEV,..\datasets\PAD-UFES-20\images\PAT_1326_1156_163.png,train
951,SCC,..\datasets\PAD-UFES-20\images\PAT_771_1488_922.png,train
952,BCC,..\datasets\PAD-UFES-20\images\PAT_379_1531_17.png,train
953,SEK,..\datasets\PAD-UFES-20\images\PAT_2065_4412_407.png,train
954,ACK,..\datasets\PAD-UFES-20\images\PAT_921_1750_313.png,train
955,BCC,..\datasets\PAD-UFES-20\images\PAT_392_792_712.png,valid
956,SCC,..\datasets\PAD-UFES-20\images\PAT_768_1449_842.png,train
957,SEK,..\datasets\PAD-UFES-20\images\PAT_1764_3336_981.png,valid
958,SCC,..\datasets\PAD-UFES-20\images\PAT_633_1199_218.png,train
959,BCC,..\datasets\PAD-UFES-20\images\PAT_53_1144_892.png,train
961,ACK,..\datasets\PAD-UFES-20\images\PAT_2119_4625_733.png,train
962,BCC,..\datasets\PAD-UFES-20\images\PAT_473_911_610.png,train
963,BCC,..\datasets\PAD-UFES-20\images\PAT_816_1544_933.png,valid
964,BCC,..\datasets\PAD-UFES-20\images\PAT_330_698_302.png,train
965,BCC,..\datasets\PAD-UFES-20\images\PAT_159_246_630.png,train
966,BCC,..\datasets\PAD-UFES-20\images\PAT_571_1096_10.png,train
967,ACK,..\datasets\PAD-UFES-20\images\PAT_1481_1675_371.png,train
968,BCC,..\datasets\PAD-UFES-20\images\PAT_510_959_985.png,test
969,ACK,..\datasets\PAD-UFES-20\images\PAT_409_2614_805.png,train
970,BCC,..\datasets\PAD-UFES-20\images\PAT_768_1450_402.png,train
971,NEV,..\datasets\PAD-UFES-20\images\PAT_1216_759_542.png,valid
972,BCC,..\datasets\PAD-UFES-20\images\PAT_123_186_718.png,train
973,SEK,..\datasets\PAD-UFES-20\images\PAT_1626_2811_850.png,train
974,ACK,..\datasets\PAD-UFES-20\images\PAT_1133_510_956.png,train
975,BCC,..\datasets\PAD-UFES-20\images\PAT_59_93_342.png,train
976,SCC,..\datasets\PAD-UFES-20\images\PAT_330_1440_532.png,train
977,NEV,..\datasets\PAD-UFES-20\images\PAT_1934_3890_306.png,train
978,SEK,..\datasets\PAD-UFES-20\images\PAT_1203_724_762.png,train
979,ACK,..\datasets\PAD-UFES-20\images\PAT_2098_4559_436.png,train
980,ACK,..\datasets\PAD-UFES-20\images\PAT_1275_955_131.png,train
981,NEV,..\datasets\PAD-UFES-20\images\PAT_798_1529_282.png,train
982,BCC,..\datasets\PAD-UFES-20\images\PAT_796_1509_400.png,train
983,SEK,..\datasets\PAD-UFES-20\images\PAT_373_2598_514.png,train
984,SEK,..\datasets\PAD-UFES-20\images\PAT_1221_766_430.png,train
985,ACK,..\datasets\PAD-UFES-20\images\PAT_167_684_365.png,train
986,BCC,..\datasets\PAD-UFES-20\images\PAT_535_1010_303.png,train
987,ACK,..\datasets\PAD-UFES-20\images\PAT_798_1771_240.png,train
988,SCC,..\datasets\PAD-UFES-20\images\PAT_150_1799_644.png,train
989,SCC,..\datasets\PAD-UFES-20\images\PAT_192_296_824.png,train
990,BCC,..\datasets\PAD-UFES-20\images\PAT_142_210_904.png,train
991,SEK,..\datasets\PAD-UFES-20\images\PAT_1555_2396_71.png,test
993,BCC,..\datasets\PAD-UFES-20\images\PAT_722_1376_280.png,test
994,SCC,..\datasets\PAD-UFES-20\images\PAT_953_1806_845.png,train
995,MEL,..\datasets\PAD-UFES-20\images\PAT_340_714_314.png,train
996,ACK,..\datasets\PAD-UFES-20\images\PAT_1170_609_378.png,train
997,BCC,..\datasets\PAD-UFES-20\images\PAT_845_1604_313.png,train
998,ACK,..\datasets\PAD-UFES-20\images\PAT_996_6_367.png,train
999,ACK,..\datasets\PAD-UFES-20\images\PAT_2122_4642_204.png,train
1000,BCC,..\datasets\PAD-UFES-20\images\PAT_168_262_292.png,train
1001,ACK,..\datasets\PAD-UFES-20\images\PAT_277_427_658.png,train
1003,BCC,..\datasets\PAD-UFES-20\images\PAT_903_1720_647.png,train
1004,ACK,..\datasets\PAD-UFES-20\images\PAT_2039_4290_273.png,valid
1005,ACK,..\datasets\PAD-UFES-20\images\PAT_1727_3233_399.png,test
1006,BCC,..\datasets\PAD-UFES-20\images\PAT_272_419_906.png,train
1007,NEV,..\datasets\PAD-UFES-20\images\PAT_29_40_561.png,train
1008,SCC,..\datasets\PAD-UFES-20\images\PAT_164_255_119.png,train
1009,ACK,..\datasets\PAD-UFES-20\images\PAT_238_364_387.png,test
1010,ACK,..\datasets\PAD-UFES-20\images\PAT_1955_3946_319.png,train
1011,BCC,..\datasets\PAD-UFES-20\images\PAT_944_1795_666.png,valid
1012,SCC,..\datasets\PAD-UFES-20\images\PAT_490_933_17.png,train
1013,BCC,..\datasets\PAD-UFES-20\images\PAT_180_279_746.png,train
1014,BCC,..\datasets\PAD-UFES-20\images\PAT_789_1483_793.png,train
1015,ACK,..\datasets\PAD-UFES-20\images\PAT_1767_3340_959.png,train
1016,SEK,..\datasets\PAD-UFES-20\images\PAT_1408_1404_929.png,train
1017,ACK,..\datasets\PAD-UFES-20\images\PAT_1951_3934_98.png,train
1018,ACK,..\datasets\PAD-UFES-20\images\PAT_177_775_786.png,train
1019,ACK,..\datasets\PAD-UFES-20\images\PAT_1483_1678_538.png,train
1020,ACK,..\datasets\PAD-UFES-20\images\PAT_711_4067_260.png,train
1021,ACK,..\datasets\PAD-UFES-20\images\PAT_914_1740_932.png,train
1022,BCC,..\datasets\PAD-UFES-20\images\PAT_53_81_522.png,train
1023,ACK,..\datasets\PAD-UFES-20\images\PAT_1370_1273_41.png,train
1024,ACK,..\datasets\PAD-UFES-20\images\PAT_457_890_255.png,train
1025,BCC,..\datasets\PAD-UFES-20\images\PAT_494_939_518.png,train
1026,BCC,..\datasets\PAD-UFES-20\images\PAT_835_1578_52.png,train
1027,SCC,..\datasets\PAD-UFES-20\images\PAT_325_689_528.png,train
1028,NEV,..\datasets\PAD-UFES-20\images\PAT_344_718_206.png,train
1029,ACK,..\datasets\PAD-UFES-20\images\PAT_1088_373_781.png,train
1030,ACK,..\datasets\PAD-UFES-20\images\PAT_1061_254_813.png,train
1031,BCC,..\datasets\PAD-UFES-20\images\PAT_432_851_386.png,train
1032,ACK,..\datasets\PAD-UFES-20\images\PAT_27_38_240.png,valid
1033,ACK,..\datasets\PAD-UFES-20\images\PAT_2036_4280_90.png,train
1034,BCC,..\datasets\PAD-UFES-20\images\PAT_147_219_544.png,train
1035,ACK,..\datasets\PAD-UFES-20\images\PAT_2150_4766_754.png,train
1036,BCC,..\datasets\PAD-UFES-20\images\PAT_267_1062_418.png,train
1037,ACK,..\datasets\PAD-UFES-20\images\PAT_2090_4532_178.png,test
1038,SEK,..\datasets\PAD-UFES-20\images\PAT_2049_4348_485.png,train
1039,ACK,..\datasets\PAD-UFES-20\images\PAT_753_1833_710.png,valid
1040,BCC,..\datasets\PAD-UFES-20\images\PAT_968_1835_721.png,train
1041,MEL,..\datasets\PAD-UFES-20\images\PAT_717_1347_899.png,train
1042,ACK,..\datasets\PAD-UFES-20\images\PAT_1605_2715_845.png,train
1043,ACK,..\datasets\PAD-UFES-20\images\PAT_1650_2913_374.png,train
1044,SEK,..\datasets\PAD-UFES-20\images\PAT_354_1814_153.png,train
1045,NEV,..\datasets\PAD-UFES-20\images\PAT_1208_736_599.png,train
1046,BCC,..\datasets\PAD-UFES-20\images\PAT_852_1629_265.png,train
1047,ACK,..\datasets\PAD-UFES-20\images\PAT_2105_4587_204.png,train
1048,ACK,..\datasets\PAD-UFES-20\images\PAT_1066_281_698.png,train
1049,NEV,..\datasets\PAD-UFES-20\images\PAT_1308_1095_117.png,test
1050,ACK,..\datasets\PAD-UFES-20\images\PAT_379_4405_969.png,train
1051,ACK,..\datasets\PAD-UFES-20\images\PAT_677_1350_67.png,train
1052,BCC,..\datasets\PAD-UFES-20\images\PAT_217_1290_283.png,train
1053,ACK,..\datasets\PAD-UFES-20\images\PAT_742_1402_818.png,train
1054,NEV,..\datasets\PAD-UFES-20\images\PAT_1288_1003_969.png,train
1055,NEV,..\datasets\PAD-UFES-20\images\PAT_1780_3381_999.png,train
1056,ACK,..\datasets\PAD-UFES-20\images\PAT_846_4421_153.png,train
1057,SCC,..\datasets\PAD-UFES-20\images\PAT_605_1152_536.png,train
1058,BCC,..\datasets\PAD-UFES-20\images\PAT_613_1164_827.png,train
1059,ACK,..\datasets\PAD-UFES-20\images\PAT_1819_3569_217.png,train
1060,SCC,..\datasets\PAD-UFES-20\images\PAT_881_1681_462.png,train
1061,SEK,..\datasets\PAD-UFES-20\images\PAT_1636_2869_595.png,train
1062,SCC,..\datasets\PAD-UFES-20\images\PAT_75_113_165.png,valid
1063,BCC,..\datasets\PAD-UFES-20\images\PAT_817_1537_943.png,train
1064,NEV,..\datasets\PAD-UFES-20\images\PAT_1772_3346_66.png,train
1065,BCC,..\datasets\PAD-UFES-20\images\PAT_786_1480_914.png,train
1066,BCC,..\datasets\PAD-UFES-20\images\PAT_269_415_103.png,train
1067,BCC,..\datasets\PAD-UFES-20\images\PAT_788_1503_541.png,train
1068,BCC,..\datasets\PAD-UFES-20\images\PAT_823_1558_67.png,train
1069,SEK,..\datasets\PAD-UFES-20\images\PAT_1988_4052_897.png,train
1070,SCC,..\datasets\PAD-UFES-20\images\PAT_492_937_126.png,valid
1071,BCC,..\datasets\PAD-UFES-20\images\PAT_386_1554_455.png,train
1072,SEK,..\datasets\PAD-UFES-20\images\PAT_1307_1088_252.png,test
1073,ACK,..\datasets\PAD-UFES-20\images\PAT_1557_2399_681.png,train
1074,BCC,..\datasets\PAD-UFES-20\images\PAT_40_56_160.png,train
1075,NEV,..\datasets\PAD-UFES-20\images\PAT_1837_3608_851.png,test
1076,BCC,..\datasets\PAD-UFES-20\images\PAT_313_669_908.png,train
1077,BCC,..\datasets\PAD-UFES-20\images\PAT_464_900_548.png,train
1078,BCC,..\datasets\PAD-UFES-20\images\PAT_658_1266_149.png,train
1079,NEV,..\datasets\PAD-UFES-20\images\PAT_1801_3459_857.png,train
1080,BCC,..\datasets\PAD-UFES-20\images\PAT_657_1247_455.png,valid
1081,BCC,..\datasets\PAD-UFES-20\images\PAT_154_235_30.png,train
1082,ACK,..\datasets\PAD-UFES-20\images\PAT_1505_1733_128.png,train
1083,SEK,..\datasets\PAD-UFES-20\images\PAT_1377_3512_370.png,valid
1084,BCC,..\datasets\PAD-UFES-20\images\PAT_810_1526_67.png,test
