,target_code,filepath,set
8542,4,..\datasets\cassava-leaf-disease-classification\train_images\2515947948.jpg,train
8543,2,..\datasets\cassava-leaf-disease-classification\train_images\2516076631.jpg,test
8544,3,..\datasets\cassava-leaf-disease-classification\train_images\2516082759.jpg,valid
8545,4,..\datasets\cassava-leaf-disease-classification\train_images\2516099863.jpg,train
8546,3,..\datasets\cassava-leaf-disease-classification\train_images\2516136783.jpg,train
8547,3,..\datasets\cassava-leaf-disease-classification\train_images\251635361.jpg,train
8548,3,..\datasets\cassava-leaf-disease-classification\train_images\2516383896.jpg,train
8549,3,..\datasets\cassava-leaf-disease-classification\train_images\2516584960.jpg,train
8550,3,..\datasets\cassava-leaf-disease-classification\train_images\2516805400.jpg,train
8551,3,..\datasets\cassava-leaf-disease-classification\train_images\2516864757.jpg,train
8552,3,..\datasets\cassava-leaf-disease-classification\train_images\25169920.jpg,test
8553,0,..\datasets\cassava-leaf-disease-classification\train_images\251711364.jpg,train
8554,0,..\datasets\cassava-leaf-disease-classification\train_images\2517495253.jpg,valid
8555,3,..\datasets\cassava-leaf-disease-classification\train_images\2517886077.jpg,valid
8556,3,..\datasets\cassava-leaf-disease-classification\train_images\2517952963.jpg,valid
8557,4,..\datasets\cassava-leaf-disease-classification\train_images\2518036553.jpg,train
8558,3,..\datasets\cassava-leaf-disease-classification\train_images\2518383781.jpg,train
8559,2,..\datasets\cassava-leaf-disease-classification\train_images\2518535006.jpg,train
8560,4,..\datasets\cassava-leaf-disease-classification\train_images\2518671335.jpg,test
8561,2,..\datasets\cassava-leaf-disease-classification\train_images\2519147193.jpg,valid
8562,0,..\datasets\cassava-leaf-disease-classification\train_images\2519456872.jpg,train
8563,0,..\datasets\cassava-leaf-disease-classification\train_images\2519536403.jpg,train
8564,1,..\datasets\cassava-leaf-disease-classification\train_images\2519700384.jpg,train
8565,3,..\datasets\cassava-leaf-disease-classification\train_images\2520465654.jpg,train
8566,3,..\datasets\cassava-leaf-disease-classification\train_images\2520536047.jpg,train
8567,3,..\datasets\cassava-leaf-disease-classification\train_images\2520567878.jpg,train
8568,3,..\datasets\cassava-leaf-disease-classification\train_images\2520575801.jpg,train
8569,3,..\datasets\cassava-leaf-disease-classification\train_images\2520781924.jpg,train
8570,1,..\datasets\cassava-leaf-disease-classification\train_images\2520798009.jpg,train
8571,3,..\datasets\cassava-leaf-disease-classification\train_images\2520828282.jpg,train
8572,3,..\datasets\cassava-leaf-disease-classification\train_images\2520831403.jpg,train
8573,4,..\datasets\cassava-leaf-disease-classification\train_images\2521365018.jpg,train
8574,3,..\datasets\cassava-leaf-disease-classification\train_images\2521418198.jpg,train
8575,4,..\datasets\cassava-leaf-disease-classification\train_images\2521511899.jpg,train
8576,3,..\datasets\cassava-leaf-disease-classification\train_images\252166924.jpg,train
8577,1,..\datasets\cassava-leaf-disease-classification\train_images\2521900114.jpg,train
8578,3,..\datasets\cassava-leaf-disease-classification\train_images\2521993035.jpg,train
8579,3,..\datasets\cassava-leaf-disease-classification\train_images\2522103312.jpg,train
8580,1,..\datasets\cassava-leaf-disease-classification\train_images\2522202499.jpg,train
8581,0,..\datasets\cassava-leaf-disease-classification\train_images\2522350885.jpg,train
8582,0,..\datasets\cassava-leaf-disease-classification\train_images\2522608813.jpg,valid
8583,3,..\datasets\cassava-leaf-disease-classification\train_images\2523038081.jpg,train
8584,3,..\datasets\cassava-leaf-disease-classification\train_images\2523040233.jpg,train
8585,3,..\datasets\cassava-leaf-disease-classification\train_images\2523259932.jpg,train
8586,2,..\datasets\cassava-leaf-disease-classification\train_images\2523473053.jpg,train
8587,0,..\datasets\cassava-leaf-disease-classification\train_images\2523524026.jpg,train
8588,3,..\datasets\cassava-leaf-disease-classification\train_images\2523649190.jpg,train
8589,0,..\datasets\cassava-leaf-disease-classification\train_images\2523850258.jpg,train
8590,3,..\datasets\cassava-leaf-disease-classification\train_images\252419229.jpg,train
8591,2,..\datasets\cassava-leaf-disease-classification\train_images\2524417076.jpg,train
8592,0,..\datasets\cassava-leaf-disease-classification\train_images\2524433786.jpg,train
8593,1,..\datasets\cassava-leaf-disease-classification\train_images\2524440517.jpg,test
8594,3,..\datasets\cassava-leaf-disease-classification\train_images\2524454898.jpg,train
8595,4,..\datasets\cassava-leaf-disease-classification\train_images\2524662957.jpg,test
8596,3,..\datasets\cassava-leaf-disease-classification\train_images\2524786194.jpg,train
8597,3,..\datasets\cassava-leaf-disease-classification\train_images\2524827545.jpg,test
8598,1,..\datasets\cassava-leaf-disease-classification\train_images\2524986603.jpg,valid
8599,3,..\datasets\cassava-leaf-disease-classification\train_images\2525296181.jpg,train
8600,3,..\datasets\cassava-leaf-disease-classification\train_images\2525317901.jpg,train
8601,3,..\datasets\cassava-leaf-disease-classification\train_images\2525439340.jpg,train
8602,1,..\datasets\cassava-leaf-disease-classification\train_images\2525695098.jpg,train
8603,3,..\datasets\cassava-leaf-disease-classification\train_images\2526126082.jpg,train
8604,2,..\datasets\cassava-leaf-disease-classification\train_images\2526462874.jpg,train
8605,3,..\datasets\cassava-leaf-disease-classification\train_images\2526623317.jpg,train
8606,3,..\datasets\cassava-leaf-disease-classification\train_images\2526800384.jpg,train
8607,4,..\datasets\cassava-leaf-disease-classification\train_images\2527296327.jpg,train
8608,4,..\datasets\cassava-leaf-disease-classification\train_images\2527520202.jpg,train
8609,3,..\datasets\cassava-leaf-disease-classification\train_images\2527554377.jpg,valid
8610,3,..\datasets\cassava-leaf-disease-classification\train_images\2527588542.jpg,train
8611,1,..\datasets\cassava-leaf-disease-classification\train_images\2527606306.jpg,train
8612,3,..\datasets\cassava-leaf-disease-classification\train_images\2527840845.jpg,train
8613,3,..\datasets\cassava-leaf-disease-classification\train_images\2527862887.jpg,train
8614,3,..\datasets\cassava-leaf-disease-classification\train_images\2528148363.jpg,train
8615,2,..\datasets\cassava-leaf-disease-classification\train_images\2528699318.jpg,test
8616,3,..\datasets\cassava-leaf-disease-classification\train_images\252899909.jpg,train
8617,0,..\datasets\cassava-leaf-disease-classification\train_images\2529150821.jpg,train
8618,3,..\datasets\cassava-leaf-disease-classification\train_images\2529358101.jpg,train
8619,4,..\datasets\cassava-leaf-disease-classification\train_images\2529607609.jpg,train
8620,3,..\datasets\cassava-leaf-disease-classification\train_images\2529805366.jpg,valid
8621,3,..\datasets\cassava-leaf-disease-classification\train_images\2530012971.jpg,train
8622,0,..\datasets\cassava-leaf-disease-classification\train_images\2530320825.jpg,train
8623,3,..\datasets\cassava-leaf-disease-classification\train_images\2530409014.jpg,train
8624,3,..\datasets\cassava-leaf-disease-classification\train_images\2530435874.jpg,train
8625,3,..\datasets\cassava-leaf-disease-classification\train_images\2530542360.jpg,test
8626,3,..\datasets\cassava-leaf-disease-classification\train_images\2530575673.jpg,test
8627,3,..\datasets\cassava-leaf-disease-classification\train_images\2530669679.jpg,train
8628,3,..\datasets\cassava-leaf-disease-classification\train_images\2530732959.jpg,train
8629,3,..\datasets\cassava-leaf-disease-classification\train_images\2530912584.jpg,train
8630,3,..\datasets\cassava-leaf-disease-classification\train_images\253094406.jpg,train
8631,3,..\datasets\cassava-leaf-disease-classification\train_images\2531011684.jpg,train
8632,4,..\datasets\cassava-leaf-disease-classification\train_images\2531023045.jpg,test
8633,3,..\datasets\cassava-leaf-disease-classification\train_images\2531124051.jpg,train
8634,4,..\datasets\cassava-leaf-disease-classification\train_images\2531128375.jpg,valid
8635,4,..\datasets\cassava-leaf-disease-classification\train_images\2531400697.jpg,train
8636,0,..\datasets\cassava-leaf-disease-classification\train_images\253146039.jpg,train
8637,3,..\datasets\cassava-leaf-disease-classification\train_images\2531474935.jpg,train
8638,2,..\datasets\cassava-leaf-disease-classification\train_images\2531594937.jpg,test
8639,4,..\datasets\cassava-leaf-disease-classification\train_images\2531944838.jpg,train
8640,1,..\datasets\cassava-leaf-disease-classification\train_images\253218787.jpg,train
8641,3,..\datasets\cassava-leaf-disease-classification\train_images\2532355205.jpg,valid
8642,3,..\datasets\cassava-leaf-disease-classification\train_images\2532378110.jpg,train
8643,3,..\datasets\cassava-leaf-disease-classification\train_images\2532502018.jpg,train
8644,3,..\datasets\cassava-leaf-disease-classification\train_images\2532608819.jpg,test
8645,2,..\datasets\cassava-leaf-disease-classification\train_images\2532813742.jpg,train
8646,3,..\datasets\cassava-leaf-disease-classification\train_images\2532945082.jpg,train
8647,2,..\datasets\cassava-leaf-disease-classification\train_images\253306705.jpg,train
8648,3,..\datasets\cassava-leaf-disease-classification\train_images\253312886.jpg,train
8649,3,..\datasets\cassava-leaf-disease-classification\train_images\253313711.jpg,train
8650,1,..\datasets\cassava-leaf-disease-classification\train_images\2533412019.jpg,valid
8651,3,..\datasets\cassava-leaf-disease-classification\train_images\2533703139.jpg,test
8652,0,..\datasets\cassava-leaf-disease-classification\train_images\253418223.jpg,train
8653,2,..\datasets\cassava-leaf-disease-classification\train_images\2534262771.jpg,train
8654,3,..\datasets\cassava-leaf-disease-classification\train_images\2534462886.jpg,train
8655,3,..\datasets\cassava-leaf-disease-classification\train_images\2534559127.jpg,train
8656,1,..\datasets\cassava-leaf-disease-classification\train_images\2534666222.jpg,train
8657,3,..\datasets\cassava-leaf-disease-classification\train_images\2534822734.jpg,train
8658,3,..\datasets\cassava-leaf-disease-classification\train_images\2534943188.jpg,train
8659,3,..\datasets\cassava-leaf-disease-classification\train_images\2535154640.jpg,train
8660,3,..\datasets\cassava-leaf-disease-classification\train_images\2535169951.jpg,train
8661,2,..\datasets\cassava-leaf-disease-classification\train_images\2535406918.jpg,train
8662,3,..\datasets\cassava-leaf-disease-classification\train_images\253584137.jpg,train
8663,3,..\datasets\cassava-leaf-disease-classification\train_images\2535943246.jpg,valid
8664,0,..\datasets\cassava-leaf-disease-classification\train_images\2536030910.jpg,train
8665,1,..\datasets\cassava-leaf-disease-classification\train_images\2536424998.jpg,train
8666,2,..\datasets\cassava-leaf-disease-classification\train_images\2536523120.jpg,train
8667,2,..\datasets\cassava-leaf-disease-classification\train_images\2536601960.jpg,train
8668,2,..\datasets\cassava-leaf-disease-classification\train_images\2536863270.jpg,train
8669,3,..\datasets\cassava-leaf-disease-classification\train_images\2536929613.jpg,train
8670,3,..\datasets\cassava-leaf-disease-classification\train_images\2537069783.jpg,train
8671,3,..\datasets\cassava-leaf-disease-classification\train_images\253716779.jpg,valid
8672,3,..\datasets\cassava-leaf-disease-classification\train_images\2537487749.jpg,train
8673,3,..\datasets\cassava-leaf-disease-classification\train_images\2537564827.jpg,train
8674,1,..\datasets\cassava-leaf-disease-classification\train_images\2537898508.jpg,train
8675,2,..\datasets\cassava-leaf-disease-classification\train_images\2537957417.jpg,train
8676,0,..\datasets\cassava-leaf-disease-classification\train_images\2538012199.jpg,train
8677,2,..\datasets\cassava-leaf-disease-classification\train_images\2538316411.jpg,train
8678,2,..\datasets\cassava-leaf-disease-classification\train_images\2538746193.jpg,train
8679,4,..\datasets\cassava-leaf-disease-classification\train_images\2538811435.jpg,train
8680,3,..\datasets\cassava-leaf-disease-classification\train_images\2538957278.jpg,train
8681,4,..\datasets\cassava-leaf-disease-classification\train_images\2539042666.jpg,train
8682,4,..\datasets\cassava-leaf-disease-classification\train_images\2539159693.jpg,train
8683,2,..\datasets\cassava-leaf-disease-classification\train_images\2539296828.jpg,train
8684,3,..\datasets\cassava-leaf-disease-classification\train_images\2539303970.jpg,train
8685,3,..\datasets\cassava-leaf-disease-classification\train_images\2539540333.jpg,train
8686,4,..\datasets\cassava-leaf-disease-classification\train_images\2539791726.jpg,valid
8687,2,..\datasets\cassava-leaf-disease-classification\train_images\2540204490.jpg,train
8688,3,..\datasets\cassava-leaf-disease-classification\train_images\2540784633.jpg,train
8689,3,..\datasets\cassava-leaf-disease-classification\train_images\2540924084.jpg,train
8690,2,..\datasets\cassava-leaf-disease-classification\train_images\2541215311.jpg,test
8691,3,..\datasets\cassava-leaf-disease-classification\train_images\2541245392.jpg,train
8692,3,..\datasets\cassava-leaf-disease-classification\train_images\2541513178.jpg,train
8693,2,..\datasets\cassava-leaf-disease-classification\train_images\2541897274.jpg,train
8694,2,..\datasets\cassava-leaf-disease-classification\train_images\2542075685.jpg,train
8695,3,..\datasets\cassava-leaf-disease-classification\train_images\2542096748.jpg,train
8696,3,..\datasets\cassava-leaf-disease-classification\train_images\2542175264.jpg,train
8697,2,..\datasets\cassava-leaf-disease-classification\train_images\2542417453.jpg,train
8698,1,..\datasets\cassava-leaf-disease-classification\train_images\2542629579.jpg,train
8699,3,..\datasets\cassava-leaf-disease-classification\train_images\254280460.jpg,train
8700,3,..\datasets\cassava-leaf-disease-classification\train_images\2542872391.jpg,test
8701,3,..\datasets\cassava-leaf-disease-classification\train_images\2543065297.jpg,train
8702,3,..\datasets\cassava-leaf-disease-classification\train_images\2543156984.jpg,train
8703,3,..\datasets\cassava-leaf-disease-classification\train_images\2543346018.jpg,train
8704,4,..\datasets\cassava-leaf-disease-classification\train_images\2543437779.jpg,train
8705,3,..\datasets\cassava-leaf-disease-classification\train_images\254357332.jpg,train
8706,3,..\datasets\cassava-leaf-disease-classification\train_images\2543606429.jpg,train
8707,3,..\datasets\cassava-leaf-disease-classification\train_images\2543681056.jpg,train
8708,2,..\datasets\cassava-leaf-disease-classification\train_images\2543879211.jpg,test
8709,3,..\datasets\cassava-leaf-disease-classification\train_images\2543934330.jpg,train
8710,1,..\datasets\cassava-leaf-disease-classification\train_images\2544185952.jpg,train
8711,3,..\datasets\cassava-leaf-disease-classification\train_images\2544507899.jpg,train
8712,3,..\datasets\cassava-leaf-disease-classification\train_images\2544512868.jpg,train
8713,2,..\datasets\cassava-leaf-disease-classification\train_images\254452799.jpg,valid
8714,3,..\datasets\cassava-leaf-disease-classification\train_images\2544947286.jpg,valid
8715,1,..\datasets\cassava-leaf-disease-classification\train_images\2545001925.jpg,test
8716,3,..\datasets\cassava-leaf-disease-classification\train_images\2545092425.jpg,train
8717,2,..\datasets\cassava-leaf-disease-classification\train_images\2545481828.jpg,train
8718,1,..\datasets\cassava-leaf-disease-classification\train_images\2545498983.jpg,train
8719,3,..\datasets\cassava-leaf-disease-classification\train_images\2545654854.jpg,test
8720,3,..\datasets\cassava-leaf-disease-classification\train_images\2545699635.jpg,valid
8721,2,..\datasets\cassava-leaf-disease-classification\train_images\2545893399.jpg,valid
8722,3,..\datasets\cassava-leaf-disease-classification\train_images\2546067833.jpg,train
8723,3,..\datasets\cassava-leaf-disease-classification\train_images\2546103694.jpg,test
8724,3,..\datasets\cassava-leaf-disease-classification\train_images\2546131574.jpg,valid
8725,4,..\datasets\cassava-leaf-disease-classification\train_images\2546354749.jpg,train
8726,3,..\datasets\cassava-leaf-disease-classification\train_images\2546594617.jpg,train
8727,3,..\datasets\cassava-leaf-disease-classification\train_images\2546730144.jpg,train
8728,3,..\datasets\cassava-leaf-disease-classification\train_images\2546839136.jpg,train
8729,4,..\datasets\cassava-leaf-disease-classification\train_images\254709143.jpg,test
8730,1,..\datasets\cassava-leaf-disease-classification\train_images\2547206016.jpg,valid
8731,1,..\datasets\cassava-leaf-disease-classification\train_images\2547522222.jpg,train
8732,3,..\datasets\cassava-leaf-disease-classification\train_images\2547653381.jpg,test
8733,3,..\datasets\cassava-leaf-disease-classification\train_images\254793786.jpg,train
8734,4,..\datasets\cassava-leaf-disease-classification\train_images\2548136673.jpg,train
8735,4,..\datasets\cassava-leaf-disease-classification\train_images\2548210945.jpg,train
8736,4,..\datasets\cassava-leaf-disease-classification\train_images\2548262231.jpg,train
8737,1,..\datasets\cassava-leaf-disease-classification\train_images\2548461545.jpg,train
8738,4,..\datasets\cassava-leaf-disease-classification\train_images\2548552862.jpg,train
8739,3,..\datasets\cassava-leaf-disease-classification\train_images\254865851.jpg,train
8740,3,..\datasets\cassava-leaf-disease-classification\train_images\2548685396.jpg,test
8741,1,..\datasets\cassava-leaf-disease-classification\train_images\2548839038.jpg,train
8742,4,..\datasets\cassava-leaf-disease-classification\train_images\2548964090.jpg,valid
8743,3,..\datasets\cassava-leaf-disease-classification\train_images\2549195631.jpg,train
8744,3,..\datasets\cassava-leaf-disease-classification\train_images\2549275590.jpg,test
8745,2,..\datasets\cassava-leaf-disease-classification\train_images\2549375363.jpg,valid
8746,3,..\datasets\cassava-leaf-disease-classification\train_images\254949924.jpg,train
8747,3,..\datasets\cassava-leaf-disease-classification\train_images\2549684718.jpg,train
8748,3,..\datasets\cassava-leaf-disease-classification\train_images\2549758546.jpg,valid
8749,3,..\datasets\cassava-leaf-disease-classification\train_images\2549924548.jpg,train
8750,3,..\datasets\cassava-leaf-disease-classification\train_images\2550003581.jpg,train
8751,3,..\datasets\cassava-leaf-disease-classification\train_images\2550376211.jpg,train
8752,3,..\datasets\cassava-leaf-disease-classification\train_images\2550504430.jpg,train
8753,4,..\datasets\cassava-leaf-disease-classification\train_images\255058477.jpg,train
8754,1,..\datasets\cassava-leaf-disease-classification\train_images\2550859820.jpg,train
8755,0,..\datasets\cassava-leaf-disease-classification\train_images\255110661.jpg,train
8756,3,..\datasets\cassava-leaf-disease-classification\train_images\2551135473.jpg,train
8757,4,..\datasets\cassava-leaf-disease-classification\train_images\2551245450.jpg,train
8758,4,..\datasets\cassava-leaf-disease-classification\train_images\2551400467.jpg,train
8759,3,..\datasets\cassava-leaf-disease-classification\train_images\2551622966.jpg,train
8760,3,..\datasets\cassava-leaf-disease-classification\train_images\2551641854.jpg,test
8761,3,..\datasets\cassava-leaf-disease-classification\train_images\2551779065.jpg,train
8762,0,..\datasets\cassava-leaf-disease-classification\train_images\25519336.jpg,train
8763,3,..\datasets\cassava-leaf-disease-classification\train_images\2552409953.jpg,train
8764,3,..\datasets\cassava-leaf-disease-classification\train_images\2552436757.jpg,train
8765,0,..\datasets\cassava-leaf-disease-classification\train_images\2552592093.jpg,valid
8766,3,..\datasets\cassava-leaf-disease-classification\train_images\255319476.jpg,test
8767,3,..\datasets\cassava-leaf-disease-classification\train_images\255325120.jpg,train
8768,4,..\datasets\cassava-leaf-disease-classification\train_images\2553552705.jpg,test
8769,0,..\datasets\cassava-leaf-disease-classification\train_images\2553757426.jpg,test
8770,3,..\datasets\cassava-leaf-disease-classification\train_images\2554046191.jpg,train
8771,3,..\datasets\cassava-leaf-disease-classification\train_images\2554138947.jpg,train
8772,3,..\datasets\cassava-leaf-disease-classification\train_images\2554206252.jpg,train
8773,3,..\datasets\cassava-leaf-disease-classification\train_images\2554260896.jpg,train
8774,3,..\datasets\cassava-leaf-disease-classification\train_images\2554451331.jpg,train
8775,3,..\datasets\cassava-leaf-disease-classification\train_images\2554798887.jpg,train
8776,0,..\datasets\cassava-leaf-disease-classification\train_images\2555433348.jpg,train
8777,3,..\datasets\cassava-leaf-disease-classification\train_images\2555529125.jpg,train
8778,1,..\datasets\cassava-leaf-disease-classification\train_images\2555847338.jpg,valid
8779,3,..\datasets\cassava-leaf-disease-classification\train_images\2556134164.jpg,train
8780,3,..\datasets\cassava-leaf-disease-classification\train_images\2556137627.jpg,valid
8781,3,..\datasets\cassava-leaf-disease-classification\train_images\2556155582.jpg,train
8782,4,..\datasets\cassava-leaf-disease-classification\train_images\2556503478.jpg,train
8783,3,..\datasets\cassava-leaf-disease-classification\train_images\2556547165.jpg,train
8784,4,..\datasets\cassava-leaf-disease-classification\train_images\2556565075.jpg,train
8785,3,..\datasets\cassava-leaf-disease-classification\train_images\2556598810.jpg,test
8786,1,..\datasets\cassava-leaf-disease-classification\train_images\2556924880.jpg,train
8787,4,..\datasets\cassava-leaf-disease-classification\train_images\2556955265.jpg,train
8788,3,..\datasets\cassava-leaf-disease-classification\train_images\255701322.jpg,train
8789,0,..\datasets\cassava-leaf-disease-classification\train_images\255719939.jpg,train
8790,3,..\datasets\cassava-leaf-disease-classification\train_images\2557274516.jpg,train
8791,3,..\datasets\cassava-leaf-disease-classification\train_images\255732785.jpg,test
8792,3,..\datasets\cassava-leaf-disease-classification\train_images\2557400310.jpg,test
8793,3,..\datasets\cassava-leaf-disease-classification\train_images\2557422012.jpg,test
8794,3,..\datasets\cassava-leaf-disease-classification\train_images\2557430640.jpg,valid
8795,3,..\datasets\cassava-leaf-disease-classification\train_images\255761886.jpg,train
8796,2,..\datasets\cassava-leaf-disease-classification\train_images\2557753636.jpg,train
8797,1,..\datasets\cassava-leaf-disease-classification\train_images\2557871369.jpg,test
8798,1,..\datasets\cassava-leaf-disease-classification\train_images\2557965026.jpg,train
8799,3,..\datasets\cassava-leaf-disease-classification\train_images\2558099144.jpg,train
8800,1,..\datasets\cassava-leaf-disease-classification\train_images\255823836.jpg,train
8801,3,..\datasets\cassava-leaf-disease-classification\train_images\2558359987.jpg,test
8802,4,..\datasets\cassava-leaf-disease-classification\train_images\2558491910.jpg,train
8803,4,..\datasets\cassava-leaf-disease-classification\train_images\2558709233.jpg,train
8804,3,..\datasets\cassava-leaf-disease-classification\train_images\2558813114.jpg,train
8805,3,..\datasets\cassava-leaf-disease-classification\train_images\2558884155.jpg,test
8806,3,..\datasets\cassava-leaf-disease-classification\train_images\2559116486.jpg,train
8807,4,..\datasets\cassava-leaf-disease-classification\train_images\2559119042.jpg,train
8808,3,..\datasets\cassava-leaf-disease-classification\train_images\255912083.jpg,train
8809,3,..\datasets\cassava-leaf-disease-classification\train_images\255945376.jpg,train
8810,2,..\datasets\cassava-leaf-disease-classification\train_images\2559464808.jpg,train
8811,2,..\datasets\cassava-leaf-disease-classification\train_images\2559634940.jpg,valid
8812,0,..\datasets\cassava-leaf-disease-classification\train_images\2559666155.jpg,train
8813,0,..\datasets\cassava-leaf-disease-classification\train_images\2559696276.jpg,train
8814,3,..\datasets\cassava-leaf-disease-classification\train_images\2559872231.jpg,train
8815,1,..\datasets\cassava-leaf-disease-classification\train_images\2560138372.jpg,train
8816,3,..\datasets\cassava-leaf-disease-classification\train_images\2560468045.jpg,train
8817,3,..\datasets\cassava-leaf-disease-classification\train_images\2560940001.jpg,test
8818,3,..\datasets\cassava-leaf-disease-classification\train_images\2560941741.jpg,train
8819,2,..\datasets\cassava-leaf-disease-classification\train_images\2560958155.jpg,train
8820,3,..\datasets\cassava-leaf-disease-classification\train_images\2560984671.jpg,train
8821,1,..\datasets\cassava-leaf-disease-classification\train_images\2561007653.jpg,train
8822,3,..\datasets\cassava-leaf-disease-classification\train_images\2561018646.jpg,train
8823,3,..\datasets\cassava-leaf-disease-classification\train_images\2561181055.jpg,train
8824,3,..\datasets\cassava-leaf-disease-classification\train_images\256135204.jpg,valid
8825,3,..\datasets\cassava-leaf-disease-classification\train_images\2561461282.jpg,train
8826,2,..\datasets\cassava-leaf-disease-classification\train_images\2562254232.jpg,train
8827,3,..\datasets\cassava-leaf-disease-classification\train_images\2562280265.jpg,train
8828,2,..\datasets\cassava-leaf-disease-classification\train_images\2562362099.jpg,train
8829,0,..\datasets\cassava-leaf-disease-classification\train_images\2562484924.jpg,train
8830,3,..\datasets\cassava-leaf-disease-classification\train_images\2562556347.jpg,train
8831,3,..\datasets\cassava-leaf-disease-classification\train_images\2563137866.jpg,train
8832,3,..\datasets\cassava-leaf-disease-classification\train_images\2563233163.jpg,valid
8833,2,..\datasets\cassava-leaf-disease-classification\train_images\256352498.jpg,train
8834,3,..\datasets\cassava-leaf-disease-classification\train_images\2563710464.jpg,train
8835,3,..\datasets\cassava-leaf-disease-classification\train_images\2563788715.jpg,test
8836,3,..\datasets\cassava-leaf-disease-classification\train_images\256421932.jpg,train
8837,3,..\datasets\cassava-leaf-disease-classification\train_images\2564359652.jpg,train
8838,1,..\datasets\cassava-leaf-disease-classification\train_images\2564891184.jpg,test
8839,3,..\datasets\cassava-leaf-disease-classification\train_images\2565456267.jpg,train
8840,0,..\datasets\cassava-leaf-disease-classification\train_images\256556025.jpg,train
8841,2,..\datasets\cassava-leaf-disease-classification\train_images\2565638908.jpg,train
8842,0,..\datasets\cassava-leaf-disease-classification\train_images\25658571.jpg,test
8843,3,..\datasets\cassava-leaf-disease-classification\train_images\2566043775.jpg,train
8844,3,..\datasets\cassava-leaf-disease-classification\train_images\2566047522.jpg,train
8845,3,..\datasets\cassava-leaf-disease-classification\train_images\2566097086.jpg,train
8846,3,..\datasets\cassava-leaf-disease-classification\train_images\2566236030.jpg,train
8847,3,..\datasets\cassava-leaf-disease-classification\train_images\2566578423.jpg,train
8848,3,..\datasets\cassava-leaf-disease-classification\train_images\2566633493.jpg,train
8849,3,..\datasets\cassava-leaf-disease-classification\train_images\256687729.jpg,train
8850,3,..\datasets\cassava-leaf-disease-classification\train_images\2566980957.jpg,train
8851,3,..\datasets\cassava-leaf-disease-classification\train_images\2567112394.jpg,train
8852,3,..\datasets\cassava-leaf-disease-classification\train_images\25671501.jpg,train
8853,1,..\datasets\cassava-leaf-disease-classification\train_images\2567448095.jpg,train
8854,3,..\datasets\cassava-leaf-disease-classification\train_images\2567573946.jpg,train
8855,1,..\datasets\cassava-leaf-disease-classification\train_images\2567910282.jpg,train
8856,4,..\datasets\cassava-leaf-disease-classification\train_images\256795262.jpg,train
8857,1,..\datasets\cassava-leaf-disease-classification\train_images\2567979142.jpg,test
8858,3,..\datasets\cassava-leaf-disease-classification\train_images\2568279561.jpg,train
8859,4,..\datasets\cassava-leaf-disease-classification\train_images\256879152.jpg,train
8860,4,..\datasets\cassava-leaf-disease-classification\train_images\2568890447.jpg,valid
8861,3,..\datasets\cassava-leaf-disease-classification\train_images\2568949688.jpg,train
8862,1,..\datasets\cassava-leaf-disease-classification\train_images\2569014064.jpg,train
8863,3,..\datasets\cassava-leaf-disease-classification\train_images\2569050922.jpg,train
8864,2,..\datasets\cassava-leaf-disease-classification\train_images\2569083558.jpg,train
8865,3,..\datasets\cassava-leaf-disease-classification\train_images\2569150875.jpg,train
8866,3,..\datasets\cassava-leaf-disease-classification\train_images\2569151619.jpg,train
8867,3,..\datasets\cassava-leaf-disease-classification\train_images\2569174121.jpg,test
8868,3,..\datasets\cassava-leaf-disease-classification\train_images\2569367644.jpg,train
8869,4,..\datasets\cassava-leaf-disease-classification\train_images\2569445436.jpg,train
8870,3,..\datasets\cassava-leaf-disease-classification\train_images\2569914912.jpg,train
8871,3,..\datasets\cassava-leaf-disease-classification\train_images\2570128244.jpg,test
8872,3,..\datasets\cassava-leaf-disease-classification\train_images\257033092.jpg,train
8873,3,..\datasets\cassava-leaf-disease-classification\train_images\2570433582.jpg,train
8874,1,..\datasets\cassava-leaf-disease-classification\train_images\2570672557.jpg,train
8875,1,..\datasets\cassava-leaf-disease-classification\train_images\2570786789.jpg,train
8876,2,..\datasets\cassava-leaf-disease-classification\train_images\257093847.jpg,train
8877,3,..\datasets\cassava-leaf-disease-classification\train_images\2570954443.jpg,train
8878,3,..\datasets\cassava-leaf-disease-classification\train_images\2570980846.jpg,train
8879,3,..\datasets\cassava-leaf-disease-classification\train_images\2571058084.jpg,train
8880,3,..\datasets\cassava-leaf-disease-classification\train_images\2571102489.jpg,train
8881,3,..\datasets\cassava-leaf-disease-classification\train_images\2571196275.jpg,train
8882,3,..\datasets\cassava-leaf-disease-classification\train_images\2571283746.jpg,valid
8883,0,..\datasets\cassava-leaf-disease-classification\train_images\2571585254.jpg,train
8884,4,..\datasets\cassava-leaf-disease-classification\train_images\2571654176.jpg,train
8885,0,..\datasets\cassava-leaf-disease-classification\train_images\257165521.jpg,test
8886,3,..\datasets\cassava-leaf-disease-classification\train_images\2571739382.jpg,train
8887,3,..\datasets\cassava-leaf-disease-classification\train_images\2571818236.jpg,test
8888,2,..\datasets\cassava-leaf-disease-classification\train_images\2571922041.jpg,train
8889,1,..\datasets\cassava-leaf-disease-classification\train_images\2572237753.jpg,valid
8890,3,..\datasets\cassava-leaf-disease-classification\train_images\2572379995.jpg,train
8891,3,..\datasets\cassava-leaf-disease-classification\train_images\2572494899.jpg,train
