,target_code,filepath,set
2764,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (181).jpg,valid
2765,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (182).jpg,train
2766,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (183).jpg,train
2767,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (184).jpg,train
2768,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (185).jpg,train
2769,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (186).jpg,train
2770,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (187).jpg,valid
2771,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (188).jpg,train
2772,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (189).jpg,train
2773,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (19).jpg,train
2774,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (190).jpg,train
2775,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (191).jpg,train
2776,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (192).jpg,train
2777,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (193).jpg,train
2778,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (194).jpg,train
2779,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (195).jpg,train
2780,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (196).jpg,valid
2781,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (197).jpg,train
2782,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (198).jpg,test
2783,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (199).jpg,train
2784,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (2).jpg,train
2785,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (20).jpg,train
2786,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (200).jpg,train
2787,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (201).jpg,train
2788,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (202).jpg,train
2789,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (203).jpg,train
2790,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (204).jpg,valid
2791,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (205).jpg,train
2792,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (206).jpg,train
2793,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (207).jpg,test
2794,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (208).jpg,train
2795,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (209).jpg,train
2796,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (21).jpg,train
2797,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (210).jpg,train
2798,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (211).jpg,train
2799,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (212).jpg,train
2800,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (213).jpg,train
2801,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (214).jpg,train
2802,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (215).jpg,train
2803,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (216).jpg,train
2804,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (217).jpg,train
2805,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (218).jpg,train
2806,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (219).jpg,train
2807,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (22).jpg,valid
2808,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (220).jpg,test
2809,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (221).jpg,train
2810,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (222).jpg,train
2811,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (223).jpg,train
2812,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (224).jpg,test
2813,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (225).jpg,train
2814,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (226).jpg,test
2815,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (227).jpg,train
2816,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (228).jpg,train
2817,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (229).jpg,train
2818,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (23).jpg,train
2819,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (230).jpg,train
2820,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (231).jpg,train
2821,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (232).jpg,train
2822,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (233).jpg,train
2823,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (234).jpg,valid
2824,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (235).jpg,train
2825,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (236).jpg,train
2826,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (237).jpg,train
2827,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (238).jpg,train
2828,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (239).jpg,test
2829,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (24).jpg,train
2830,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (240).jpg,test
2831,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (241).jpg,valid
2832,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (242).jpg,valid
2833,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (243).jpg,train
2834,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (244).jpg,train
2835,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (245).jpg,test
2836,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (246).jpg,train
2837,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (247).jpg,train
2838,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (248).jpg,train
2839,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (249).jpg,train
2840,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (25).jpg,train
2841,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (250).jpg,train
2842,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (251).jpg,train
2843,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (252).jpg,train
2844,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (253).jpg,train
2845,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (254).jpg,valid
2846,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (255).jpg,test
2847,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (256).jpg,train
2848,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (257).jpg,test
2849,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (258).jpg,train
2850,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (259).jpg,train
2851,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (26).jpg,test
2852,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (260).jpg,train
2853,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (261).jpg,train
2854,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (262).jpg,train
2855,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (263).jpg,train
2856,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (264).jpg,valid
2857,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (265).jpg,train
2858,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (266).jpg,valid
2859,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (267).jpg,train
2860,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (268).jpg,valid
2861,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (269).jpg,train
2862,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (27).jpg,train
2863,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (270).jpg,test
2864,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (271).jpg,test
2865,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (272).jpg,train
2866,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (273).jpg,train
2867,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (274).jpg,train
2868,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (275).jpg,train
2869,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (276).jpg,train
2870,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (277).jpg,train
2871,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (278).jpg,train
2872,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (279).jpg,train
2873,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (28).jpg,train
2874,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (280).jpg,train
2875,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (281).jpg,train
2876,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (282).jpg,train
2877,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (283).jpg,test
2878,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (284).jpg,train
2879,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (285).jpg,train
2880,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (286).jpg,train
2881,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (287).jpg,train
2882,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (288).jpg,train
2883,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (289).jpg,train
2884,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (29).jpg,train
2885,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (290).jpg,train
2886,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (291).jpg,train
2887,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (292).jpg,train
2888,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (293).jpg,valid
2889,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (294).jpg,test
2890,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (295).jpg,train
2891,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (296).jpg,train
2892,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (297).jpg,train
2893,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (298).jpg,train
2894,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (299).jpg,train
2895,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (3).jpg,train
2896,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (30).jpg,train
2897,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (300).jpg,train
2898,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (301).jpg,train
2899,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (302).jpg,train
2900,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (303).jpg,test
2901,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (304).jpg,train
2902,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (305).jpg,train
2903,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (306).jpg,train
2904,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (307).jpg,train
2905,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (308).jpg,train
2906,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (309).jpg,train
2907,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (31).jpg,train
2908,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (310).jpg,train
2909,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (311).jpg,train
2910,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (312).jpg,train
2911,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (313).jpg,train
2912,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (314).jpg,train
2913,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (315).jpg,train
2914,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (316).jpg,train
2915,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (317).jpg,train
2916,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (318).jpg,train
2917,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (319).jpg,train
2918,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (32).jpg,train
2919,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (320).jpg,train
2920,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (321).jpg,test
2921,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (322).jpg,train
2922,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (323).jpg,train
2923,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (324).jpg,train
2924,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (325).jpg,train
2925,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (326).jpg,train
2926,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (327).jpg,train
2927,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (328).jpg,test
2928,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (329).jpg,train
2929,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (33).jpg,train
2930,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (330).jpg,train
2931,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (331).jpg,train
2932,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (332).jpg,train
2933,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (333).jpg,test
2934,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (334).jpg,train
2935,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (335).jpg,train
2936,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (336).jpg,train
2937,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (337).jpg,valid
2938,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (338).jpg,train
2939,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (339).jpg,train
2940,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (34).jpg,train
2941,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (340).jpg,train
2942,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (341).jpg,train
2943,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (342).jpg,train
2944,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (343).jpg,train
2945,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (344).jpg,train
2946,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (345).jpg,train
2947,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (346).jpg,train
2948,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (347).jpg,test
2949,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (348).jpg,train
2950,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (349).jpg,train
2951,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (35).jpg,train
2952,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (350).jpg,train
2953,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (351).jpg,train
2954,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (352).jpg,train
2955,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (353).jpg,train
2956,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (354).jpg,train
2957,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (355).jpg,train
2958,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (356).jpg,train
2959,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (36).jpg,train
2960,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (37).jpg,train
2961,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (38).jpg,valid
2962,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (39).jpg,train
2963,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (4).jpg,train
2964,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (40).jpg,train
2965,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (41).jpg,valid
2966,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (42).jpg,train
2967,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (43).jpg,train
2968,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (44).jpg,train
2969,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (45).jpg,train
2970,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (46).jpg,train
2971,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (47).jpg,valid
2972,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (48).jpg,test
2973,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (49).jpg,train
2974,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (5).jpg,train
2975,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (50).jpg,train
2976,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (51).jpg,train
2977,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (52).jpg,train
2978,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (53).jpg,train
2979,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (54).jpg,valid
2980,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (55).jpg,train
2981,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (56).jpg,train
2982,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (57).jpg,valid
2983,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (58).jpg,valid
2984,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (59).jpg,train
2985,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (6).jpg,valid
2986,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (60).jpg,train
2987,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (61).jpg,valid
2988,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (62).jpg,train
2989,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (63).jpg,train
2990,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (64).jpg,valid
2991,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (65).jpg,train
2992,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (66).jpg,train
2993,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (67).jpg,train
2994,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (68).jpg,train
2995,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (69).jpg,train
2996,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (7).jpg,valid
2997,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (70).jpg,train
2998,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (71).jpg,train
2999,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (72).jpg,train
3000,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (73).jpg,train
3001,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (74).jpg,test
3002,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (75).jpg,train
3003,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (76).jpg,train
3004,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (77).jpg,test
3005,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (78).jpg,test
3006,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (79).jpg,train
3007,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (8).jpg,valid
3008,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (80).jpg,train
3009,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (81).jpg,train
3010,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (82).jpg,train
3011,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (83).jpg,train
3012,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (84).jpg,train
3013,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (85).jpg,test
3014,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (86).jpg,train
3015,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (87).jpg,train
3016,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (88).jpg,valid
3017,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (89).jpg,train
3018,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (9).jpg,train
3019,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (90).jpg,train
3020,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (91).jpg,train
3021,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (92).jpg,train
3022,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (93).jpg,train
3023,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (94).jpg,test
3024,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (95).jpg,train
3025,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (96).jpg,train
3026,Cherry Aphis spp(356),..\datasets\PlantDataset\Cherry Aphis spp(356)\img (97).jpg,train
