,target_code,filepath,set
1173,Potato leaf early blight,..\datasets\plantdoc-dataset\train\Potato leaf early blight\potato_early-blight_06_zoom.jpg,train
1174,Potato leaf early blight,..\datasets\plantdoc-dataset\train\Potato leaf early blight\Potato_Early_Blight_%26_Late_Blight.jpg,train
1175,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\14321627273_58d893c3e2_b.jpg,train
1176,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\22-late%20blight-advanced%20symptoms%20potato.jpg,train
1177,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\24847793510_7859b46a3d.jpg,train
1178,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\2619_600.jpg,train
1179,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\286_1600.jpg,train
1180,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\2976_1600.jpg,train
1181,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\3720946948_339251cc94_z.jpg,train
1182,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\3782849713_398f3a1086_b.jpg,train
1183,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\39-late-blight-mold.jpg,valid
1184,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\4-late-blight-cmyk-opt.jpeg.jpg,train
1185,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\4442_1600.jpg,train
1186,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\460_1600.jpg,train
1187,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\6-13lateblightleavesMARY.jpg,train
1188,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\6a00d8341c4fe353ef011571354632970c-800wi.jpg,train
1189,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\B2650062-Potato_late_blight-SPL.jpg,valid
1190,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\B2750121-Potato_late_blight-SPL.jpg,train
1191,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\b3a52d4eda0deedc34260c4dee847a5b.jpg,valid
1192,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\blight-on-potato-leaves.jpg,train
1193,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Blog-3.jpg,valid
1194,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\cropped-symptom_potato_late_blight.jpg,valid
1195,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\CzFxqKtWEAA4U3g.jpg,train
1196,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\d4fc0f56-da2e-4d7e-9a22-2430b562eeee.jpeg.jpg,train
1197,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\dsc_8151s.jpg,train
1198,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\early_blight.jpg,train
1199,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\fi000293.jpg,train
1200,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\fig1a_500.jpg,train
1201,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\figure-7-gudmestad-opt.jpeg.jpg,train
1202,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\foliar_late_blight.jpg,train
1203,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\gcp_A-2_Late_Blight_of_potatoes_callout1.jpg,train
1204,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\IMG_0019.jpg,train
1205,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\IMG_5358.jpg,train
1206,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\IMG_5390.jpg,valid
1207,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\IMG_5813-1024x768.jpg,train
1208,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Jessore-potato-late-blight-8-2h2fdkl.jpg,train
1209,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Late+Blight+of+Potato+and+Tomato.jpg,train
1210,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Late+blight+on+potato.jpg,train
1211,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Late-Blight-336x437.jpg,train
1212,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Late-Blight-56a34bc55f9b58b7d0d15210.jpg,train
1213,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Late-blight-infected-potato-plants_2.jpg,train
1214,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\late-blight-leaf-figure1.jpg,train
1215,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\late-blight-leaf.jpg,train
1216,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\late-blight-leaves.jpg,train
1217,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Late-blight-leaves_261x240.jpg,train
1218,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\late-blight-lesions-potato-leaf-miller-research-809.jpg,train
1219,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\late-blight-midwest_twitter.jpg,train
1220,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Late-blight-on-leaf-email.jpg,train
1221,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\late-blight-on-potato-leaf-550.jpg,train
1222,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\late-blight-potato.jpg,train
1223,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Late-blight.jpg,train
1224,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\late.jpg,train
1225,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Lateblight.jpg,train
1226,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\LateBlight02.jpg,train
1227,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\LateBlight03.jpg,train
1228,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\lateblight1.JPG.jpg,train
1229,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\LateBlight13.jpg,train
1230,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\lateblight2.JPG.jpg,train
1231,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\lateblight8.jpg,train
1232,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\LateBlightFig3new.jpg,train
1233,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\lateblightleaf.jpg,train
1234,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\lateblightlesions_1.jpg,train
1235,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\late_blight.jpg,train
1236,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Late_blight_on_potato_leaf.jpg,train
1237,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Late_blight_on_potato_leaf_3-58bcf5055f9b58af5c27bf74.jpg,train
1238,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\late_blight_potato_leaf_500.jpg,train
1239,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\lb4_l.jpg,train
1240,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\lb7_l.jpg,valid
1241,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\LB_potato_leaf_topside.jpg,train
1242,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-E29H6G.jpg,train
1243,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\phytophthora-infestans-late-blight-or-potato-blight-on-the-haulm-of-EHW1RD.jpg,train
1244,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\phytophthora-infestans-potato-blight-first-foliar-symptoms-on-solanum-EJKRCK.jpg,train
1245,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Potato-late-blight-008.jpg,train
1246,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Potato-Late-Blight-3-06202014.jpeg.jpg,valid
1247,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Potato-late-blight-caused-by-Phytophthora-infestans_Q320.jpg,valid
1248,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Potato-late-blight-in-field-trial-1.jpg,train
1249,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-a1w19k.jpg,train
1250,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potato-late-blight-phytophthora-infestans-lesions-on-potato-foliage-X4XJF4.jpg,train
1251,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7DEW3.jpg,train
1252,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potato-late-blight-phytophthora-infestans-necrotic-disease-lesions-B7G2EC.jpg,train
1253,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potato-late-blight-symptom-on-leaves-PGB5H9.jpg,train
1254,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potato-late-blight-symptom-on-leaves-PGB5NJ.jpg,train
1255,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potato-solanum-tuberosum-late-blight.jpg,valid
1256,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\PotatoLateBlight2.jpg,train
1257,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potatolb_branchx500.jpg,train
1258,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potatolb_symptoms_meg-cornell_300x225.jpg,train
1259,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potatolb_upper_leafcux1200.jpg,train
1260,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potato_late-blight_02_zoom.jpg,train
1261,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potato_late-blight_05_zoom.jpg,train
1262,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potato_late-blight_07_zoom.jpg,train
1263,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potato_late-blight_08_zoom.jpg,train
1264,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potato_ocw_botrytis-lateblight.jpg,train
1265,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\potato_ocw_lateblight-earlyblight.jpg,train
1266,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\Symptom_potato_late_blight.jpg,train
1267,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\White-mould-potato-blight.jpg,train
1268,Potato leaf late blight,..\datasets\plantdoc-dataset\train\Potato leaf late blight\wur-late-blight-in-potato-809.jpg,train
1269,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\1-flowering-raspberry.jpg,train
1270,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\1029980206_21e73f8c57.jpg,train
1271,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\1200-534476178-bee-pollinate-flower-of-raspberry.jpg,train
1272,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\12972raspberry_leaf.jpg,train
1273,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\140626%20Tiny%20Tree%20frog%20on%20raspberry%20leaf%20%281%29_0.jpg,train
1274,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\171322132-56a6d3693df78cf7729070d3.jpg,train
1275,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\18183295-H.jpg,valid
1276,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\20130515+008.jpg,train
1277,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\24049d1216854408-spots-raspberry-leaves-dscf1561.jpg,train
1278,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\2904.jpg,train
1279,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\2905.jpg,train
1280,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\483255d3dc56a615ebaa5b424309913c--raspberry-plants-red-raspberry.jpg,train
1281,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\4cffdc67492014fcf2c5f34b0565fad7.jpg,train
1282,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\5-leaf-berry-1-2.jpg,train
1283,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\53840458-raspberry-leaf.jpg,train
1284,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\579a1aa0c6b3fd0354d1a6b57a40ac42--red-raspberry-medicinal-plants.jpg,train
1285,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\5944718_f1024.jpg,train
1286,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\608e975059eb73da53ec9bf95362b153.jpg,train
1287,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\800px_COLOURBOX4311119.jpg,train
1288,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\a61a6-raspberry_leaf_tea_pregnancy.jpg,train
1289,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\basketofraspberryleaves.jpg,train
1290,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Bee29A.jpg,train
1291,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Beetles-Berry_3998.jpg,train
1292,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\benefits-red-raspberry-leaf.jpg,train
1293,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Black%20raspberry%20late%20leaf%20rust%2008F.JPG.jpg,train
1294,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Black%20raspberry%20late%20leaf%20rust%20top%20view05F.JPG.jpg,train
1295,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\black-raspberry-01.jpg,train
1296,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\black-raspberry-three-leaves-like-poison-ivy.jpg,train
1297,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Blackberry-black-raspberry-1024x707.jpg,train
1298,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Blackberry-black-raspberry1-1024x440.jpg,train
1299,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Blackberry-black-raspberry2-1024x606.jpg,valid
1300,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Blackberry-black-raspberry3-1024x665.jpg,train
1301,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\bramble_leaf_25.JPG.jpg,train
1302,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\c-204-raspberry.jpg,train
1303,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\d8731a01428301a3c46a643d12c6093d.jpg,train
1304,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\DC77r.jpg,train
1305,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\depositphotos_22512509-stock-photo-raspberry-leaf.jpg,train
1306,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\dsc_0127.jpg,train
1307,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\DSC_0492.JPG.jpg,train
1308,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\ed00fa5f-60af-4767-b8e8-f5405fd6eb44.jpg,valid
1309,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\edible_weeds_raspberry_leaf.jpg,valid
1310,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\feuille-de-framboisier.jpg,train
1311,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\fresh-green-raspberry-leaf-isolated-on-white-background-with-clipping-KH37NJ.jpg,train
1312,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\FsSYF.jpg,train
1313,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\gardening+004.JPG.jpg,train
1314,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\gardening+008.JPG.jpg,train
1315,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\green-leaves-cherry-raspberry-isolated-white-backgro-fresh-background-light-veins-close-up-herbarium-75513107.jpg,train
1316,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\green-raspberry-leaf-J68BYN.jpg,train
1317,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\groovy-raspberry1000x1000.jpg,valid
1318,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\groovy-raspberry3_2.jpg,train
1319,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\groovy-raspberry4.jpg,train
1320,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\imgp9968.jpg,train
1321,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\img_0509.jpg,train
1322,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\IMG_0649.JPG.jpg,train
1323,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\IMG_1982.jpg,train
1324,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\IMG_2474.JPG.jpg,train
1325,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\img_5342.jpg,train
1326,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\img_5426.jpg,train
1327,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\IMG_7182_original.JPG1493665266.jpg,train
1328,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\iron-deficiency-symptoms-on-autumn-fruiting-raspberry-leaf-uk-garden-E4W76G.jpg,train
1329,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\iron-deficiency-symptoms-on-autumn-fruiting-raspberry-leaf-uk-garden-E4W77P.jpg,train
1330,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\iStock-104258470_4x3.jpg,train
1331,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\leaf-on-raspberry-bush.jpg,train
1332,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\leaves-of-a-raspberry-stock-photo-1206396.jpg,valid
1333,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\leaves-of-a-raspberry-stock-photo-1214081.jpg,train
1334,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Leaves-of-Mysore-raspberry.jpg,train
1335,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Lexicon_Raspberry.jpg,train
1336,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\marioncalico2.jpg,train
1337,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\muscari-raspberry-leaf-isolated-white-background-31953078.jpg,train
1338,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\organic-herbal-smoke-tea-raspberry-leaf.jpg,train
1339,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\P1110947+Rubus+idaeus+fr+St.+Joe+River.JPG.jpg,valid
1340,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\pbsNJ.jpg,valid
1341,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Poison_Ivy.jpg,train
1342,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\product_red-raspberry-leaf-512x384.jpg,train
1343,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry%2Bleaves.jpg,valid
1344,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry-bush-leaves-on-a-white-background-rubi-idaei-folium-D6NDCJ.jpg,train
1345,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry-green-leaves-isolated-white-background-46020616.jpg,train
1346,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry-leaf-26572588.jpg,train
1347,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Raspberry-leaf-and-thimbleberry-leaf.jpg,train
1348,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry-leaf-dehydrator.jpg,valid
1349,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry-leaf-has-traditionally-been-used-during-the-later-stages-raspberry-leaf.jpg,train
1350,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry-leaf-ingredient-photo.jpg,train
1351,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry-leaf-isolated-white-18415125.jpg,train
1352,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Raspberry-leaf-tea-benefits-_-Ayurvedum.jpg,train
1353,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry-leaves-1024x783.jpg,train
1354,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry-leaves-30apr15-sg.jpg,train
1355,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry-leaves-isolated-28028038.jpg,train
1356,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry-leaves-isolated-white-background-15358743.jpg,train
1357,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry-leaves-stock-picture-3093023.jpg,train
1358,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Raspberry-Suckers1.jpg,train
1359,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Raspberry41.JPG.jpg,valid
1360,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberryleafrust1.jpg,train
1361,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry_leaf_full.jpg,train
1362,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry_leaves.JPG.jpg,valid
1363,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\raspberry_leaves.JPG.JPG.jpg,train
1364,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Red-Rasp-Leaf.jpg,train
1365,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\red-raspberry-leaf_1.jpg,train
1366,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\red-raspberry.jpg,train
1367,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\red-rspberry-leaf-help-strengthen-the-uterus-and-the-lining-of-the-uterus.jpg,train
1368,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\red_raspberry03.jpg,train
1369,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\ripe-raspberry-leaf-white-background-30978897.jpg,train
1370,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\ripe-raspberry-with-green-leaves-and-flowers-Download-Royalty-free-Vector-File-EPS-10297.jpg,train
1371,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\rubus-idaeus-8280814-9.jpg,train
1372,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\rubus-idaeus-strigosus-le-ahaines-a.jpg,train
1373,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\rubus-idaeus_0714_122911.jpg,valid
1374,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Rubus_idaeus_leaf.JPG.jpg,train
1375,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\Rubus_occidentalis_leaf.JPG.jpg,train
1376,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\shutterstock_302160662.jpg,train
1377,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\slide10.jpg,train
1378,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\stock-photo-raspberry-leaf-isolated-on-a-white-background-72329308.jpg,train
1379,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\village-herbals-bulk-herbs-raspberry-leaves.jpg,train
1380,Raspberry leaf,..\datasets\plantdoc-dataset\train\Raspberry leaf\yellow-raspberry-leaf-chlorosis-nutrient-deficiency-probably-lack-iron-gardening-problem-72461965.jpg,train
1381,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\487977347.jpg,train
1382,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\5834652565_6b00a70309_z.jpg,train
1383,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\6.15.12+Soybeans+V3.JPG.jpg,train
1384,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\6.8.12+Soybean+First+Trifoliate+Leaf.JPG.jpg,train
1385,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\6898762496_5b9b6c22d3_z.jpg,train
1386,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\a-mid-season-soybean-plants-leaves-show-virtually-no-insect-damage-cxy77t.jpg,valid
1387,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\a-mid-season-soybean-plants-leaves-show-virtually-no-insect-damage-cxy78f.jpg,train
1388,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\agron10.jpg,train
1389,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\asoybeanleafcloseup.JPG.jpg,train
1390,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\Brown%20Spot%20-%20dark%20spots.jpg,valid
1391,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\close-up-shot-of-soy-leaves-glistening-in-the-sunshine-picture-id157639700s=612x612.jpg,train
1392,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\depositphotos_15928367-stock-photo-soy-leaf.jpg,valid
1393,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\detailed-view-single-soybean-leaf-very-green-crop-growing-field-43444691.jpg,valid
1394,Soyabean leaf,..\datasets\plantdoc-dataset\train\Soyabean leaf\DM-on-soy.jpg,train
